Tender ID,Project Name,Budget,Deadline (Days),Key Requirements,Penalties,Region,Environmental Impact Score,Energy Use Reduction Goal (%),Waste Reduction Goal (%),Renewable Materials Used (%)
Tender_6428,Project_6428,43171247,267,Low-carbon materials,$377742 per day,Urban,4,37,33,74
Tender_6429,Project_6429,38348358,248,Energy-efficient design,$261073 per day,Urban,4,22,27,52
Tender_6430,Project_6430,29690837,344,Waste reduction,$138730 per day,Rural,1,38,23,33
Tender_6431,Project_6431,35628792,543,Energy-efficient design,$397071 per day,Rural,2,45,16,70
Tender_6432,Project_6432,43435345,342,Waste reduction,$209426 per day,Urban,1,21,25,69
Tender_6433,Project_6433,43418014,357,Waste reduction,$324694 per day,Urban,8,32,38,50
Tender_6434,Project_6434,36321646,573,Waste reduction,$16621 per day,Urban,6,36,57,21
Tender_6435,Project_6435,21281019,513,Low-carbon materials,$254243 per day,Coastal,4,28,24,39
Tender_6436,Project_6436,23798070,135,Waste reduction,$402736 per day,Rural,6,42,16,49
Tender_6437,Project_6437,32823097,337,Waste reduction,$277534 per day,Rural,1,32,19,22
Tender_6438,Project_6438,36716514,654,Energy-efficient design,$320646 per day,Coastal,3,44,55,65
Tender_6439,Project_6439,15742331,245,Energy-efficient design,$380373 per day,Coastal,5,37,46,30
Tender_6440,Project_6440,6509868,614,Waste reduction,$170566 per day,Urban,7,29,33,32
Tender_6441,Project_6441,30152743,718,Energy-efficient design,$349747 per day,Rural,10,41,60,75
Tender_6442,Project_6442,21160684,188,Low-carbon materials,$264852 per day,Coastal,5,37,54,49
Tender_6443,Project_6443,25047303,361,Waste reduction,$234610 per day,Rural,9,36,11,68
Tender_6444,Project_6444,28162529,190,Waste reduction,$262781 per day,Urban,5,47,60,27
Tender_6445,Project_6445,17935355,226,Low-carbon materials,$106567 per day,Coastal,2,32,59,61
Tender_6446,Project_6446,10950027,435,Waste reduction,$34207 per day,Urban,3,30,27,64
Tender_6447,Project_6447,20872433,205,Waste reduction,$32408 per day,Coastal,4,41,45,30
Tender_6448,Project_6448,1208389,191,Low-carbon materials,$22129 per day,Rural,3,41,42,43
Tender_6449,Project_6449,506197,654,Waste reduction,$195382 per day,Urban,3,10,50,21
Tender_6450,Project_6450,35619158,708,Energy-efficient design,$77843 per day,Coastal,3,30,56,44
Tender_6451,Project_6451,9646968,190,Energy-efficient design,$52358 per day,Rural,4,17,44,70
Tender_6452,Project_6452,23577726,363,Energy-efficient design,$144731 per day,Coastal,3,45,16,52
Tender_6453,Project_6453,19744288,558,Waste reduction,$376345 per day,Rural,1,36,59,31
Tender_6454,Project_6454,31987341,515,Energy-efficient design,$386056 per day,Rural,9,33,49,27
Tender_6455,Project_6455,36409878,699,Waste reduction,$62283 per day,Coastal,8,13,44,66
Tender_6456,Project_6456,1058151,639,Energy-efficient design,$419229 per day,Coastal,4,35,41,28
Tender_6457,Project_6457,46655460,456,Low-carbon materials,$36400 per day,Coastal,9,39,54,20
Tender_6458,Project_6458,33512974,305,Waste reduction,$258454 per day,Coastal,6,48,33,79
Tender_6459,Project_6459,32515429,264,Energy-efficient design,$488845 per day,Coastal,8,47,46,79
Tender_6460,Project_6460,20606521,299,Waste reduction,$14632 per day,Coastal,1,36,46,34
Tender_6461,Project_6461,1112878,513,Low-carbon materials,$249469 per day,Coastal,10,27,39,74
Tender_6462,Project_6462,29386024,340,Low-carbon materials,$69842 per day,Rural,5,31,24,43
Tender_6463,Project_6463,20157703,409,Energy-efficient design,$237384 per day,Urban,4,14,18,52
Tender_6464,Project_6464,40564243,178,Energy-efficient design,$136586 per day,Urban,10,16,54,27
Tender_6465,Project_6465,16016602,343,Low-carbon materials,$151030 per day,Coastal,2,33,21,69
Tender_6466,Project_6466,984390,371,Energy-efficient design,$303930 per day,Rural,4,47,51,35
Tender_6467,Project_6467,37289897,392,Waste reduction,$201461 per day,Coastal,8,10,47,69
Tender_6468,Project_6468,25574816,352,Waste reduction,$466844 per day,Coastal,1,30,18,79
Tender_6469,Project_6469,13154784,490,Waste reduction,$426429 per day,Rural,9,49,40,59
Tender_6470,Project_6470,28131126,345,Waste reduction,$24462 per day,Urban,6,18,43,60
Tender_6471,Project_6471,38118166,465,Low-carbon materials,$426523 per day,Rural,9,31,12,62
Tender_6472,Project_6472,29833711,606,Energy-efficient design,$352994 per day,Coastal,8,36,49,48
Tender_6473,Project_6473,26991363,432,Energy-efficient design,$361950 per day,Rural,9,42,47,59
Tender_6474,Project_6474,17270244,457,Low-carbon materials,$289515 per day,Rural,4,39,19,62
Tender_6475,Project_6475,11456830,35,Waste reduction,$449327 per day,Coastal,8,10,43,41
Tender_6476,Project_6476,48478675,443,Energy-efficient design,$328062 per day,Rural,10,29,25,25
Tender_6477,Project_6477,49967141,86,Waste reduction,$178108 per day,Urban,3,20,54,59
Tender_6478,Project_6478,43851708,448,Energy-efficient design,$64630 per day,Coastal,2,37,52,70
Tender_6479,Project_6479,26653885,392,Waste reduction,$104530 per day,Urban,4,26,46,74
Tender_6480,Project_6480,25891179,691,Waste reduction,$123608 per day,Rural,2,34,44,77
Tender_6481,Project_6481,15303707,173,Low-carbon materials,$250531 per day,Rural,7,49,35,63
Tender_6482,Project_6482,18148307,497,Energy-efficient design,$13365 per day,Rural,9,41,23,47
Tender_6483,Project_6483,5815675,310,Waste reduction,$287393 per day,Rural,3,49,46,60
Tender_6484,Project_6484,28836005,49,Energy-efficient design,$204675 per day,Urban,3,32,16,31
Tender_6485,Project_6485,42464717,237,Low-carbon materials,$52429 per day,Urban,7,12,50,64
Tender_6486,Project_6486,16576721,243,Waste reduction,$410948 per day,Rural,1,44,12,36
Tender_6487,Project_6487,35169114,707,Waste reduction,$67739 per day,Urban,9,13,36,43
Tender_6488,Project_6488,41652243,292,Low-carbon materials,$472501 per day,Urban,1,29,21,29
Tender_6489,Project_6489,47068488,331,Energy-efficient design,$419511 per day,Rural,10,35,11,36
Tender_6490,Project_6490,46445432,412,Energy-efficient design,$316258 per day,Rural,10,36,27,22
Tender_6491,Project_6491,18744559,54,Waste reduction,$405037 per day,Rural,4,10,37,43
Tender_6492,Project_6492,19604340,359,Energy-efficient design,$52206 per day,Coastal,8,50,39,43
Tender_6493,Project_6493,44017215,467,Low-carbon materials,$336220 per day,Rural,2,34,45,52
Tender_6494,Project_6494,36198175,421,Waste reduction,$148847 per day,Rural,6,24,36,56
Tender_6495,Project_6495,18540340,363,Energy-efficient design,$428668 per day,Coastal,2,42,22,49
Tender_6496,Project_6496,28209510,601,Energy-efficient design,$346898 per day,Rural,10,21,12,31
Tender_6497,Project_6497,13116508,603,Waste reduction,$169348 per day,Rural,4,42,59,34
Tender_6498,Project_6498,5094538,234,Energy-efficient design,$199691 per day,Coastal,2,33,24,72
Tender_6499,Project_6499,12741138,250,Low-carbon materials,$146074 per day,Rural,8,12,44,68
Tender_6500,Project_6500,9668683,662,Energy-efficient design,$200509 per day,Coastal,9,28,14,43
Tender_6501,Project_6501,19934411,545,Waste reduction,$230366 per day,Rural,5,16,34,58
Tender_6502,Project_6502,7905889,480,Waste reduction,$327460 per day,Coastal,5,36,47,24
Tender_6503,Project_6503,43241146,310,Energy-efficient design,$257784 per day,Coastal,10,19,14,70
Tender_6504,Project_6504,31057552,139,Energy-efficient design,$84327 per day,Rural,9,39,46,79
Tender_6505,Project_6505,41955119,106,Low-carbon materials,$333399 per day,Rural,9,31,58,56
Tender_6506,Project_6506,30884694,278,Waste reduction,$217318 per day,Coastal,4,10,26,62
Tender_6507,Project_6507,18762612,194,Low-carbon materials,$190416 per day,Rural,9,50,44,59
Tender_6508,Project_6508,47507920,363,Waste reduction,$187435 per day,Coastal,1,50,35,52
Tender_6509,Project_6509,42292298,521,Waste reduction,$214202 per day,Coastal,4,20,40,71
Tender_6510,Project_6510,33517293,637,Energy-efficient design,$441333 per day,Rural,8,11,12,53
Tender_6511,Project_6511,13102336,511,Energy-efficient design,$70232 per day,Rural,5,50,39,40
Tender_6512,Project_6512,22018036,77,Waste reduction,$324593 per day,Coastal,8,49,51,69
Tender_6513,Project_6513,1801603,705,Waste reduction,$107551 per day,Urban,4,20,34,79
Tender_6514,Project_6514,10710567,429,Energy-efficient design,$247774 per day,Rural,9,21,54,42
Tender_6515,Project_6515,3830751,528,Energy-efficient design,$234283 per day,Rural,2,31,49,30
Tender_6516,Project_6516,36401279,285,Waste reduction,$271366 per day,Coastal,2,21,44,74
Tender_6517,Project_6517,1985178,316,Energy-efficient design,$51024 per day,Coastal,4,17,57,30
Tender_6518,Project_6518,12978060,651,Waste reduction,$133903 per day,Urban,4,21,36,58
Tender_6519,Project_6519,7363457,630,Waste reduction,$240262 per day,Rural,8,24,26,29
Tender_6520,Project_6520,19432386,414,Waste reduction,$243909 per day,Rural,1,45,27,59
Tender_6521,Project_6521,18565379,90,Energy-efficient design,$395016 per day,Rural,5,10,27,48
Tender_6522,Project_6522,8891238,133,Energy-efficient design,$368799 per day,Rural,10,21,47,50
Tender_6523,Project_6523,48495987,87,Energy-efficient design,$435135 per day,Coastal,5,47,14,70
Tender_6524,Project_6524,29921642,684,Low-carbon materials,$70989 per day,Urban,7,28,17,22
Tender_6525,Project_6525,49295329,380,Waste reduction,$370761 per day,Coastal,3,26,44,31
Tender_6526,Project_6526,1050567,312,Low-carbon materials,$405967 per day,Coastal,5,34,32,43
Tender_6527,Project_6527,16123648,580,Waste reduction,$364276 per day,Urban,6,18,15,60
Tender_6528,Project_6528,6553017,408,Waste reduction,$272681 per day,Rural,6,41,12,57
Tender_6529,Project_6529,10612211,478,Energy-efficient design,$272393 per day,Urban,5,34,16,70
Tender_6530,Project_6530,1488167,321,Low-carbon materials,$227723 per day,Rural,1,25,31,55
Tender_6531,Project_6531,33623563,143,Energy-efficient design,$403259 per day,Urban,8,30,26,38
Tender_6532,Project_6532,15075245,513,Energy-efficient design,$84116 per day,Rural,8,16,52,42
Tender_6533,Project_6533,23445383,167,Low-carbon materials,$453787 per day,Rural,1,28,20,55
Tender_6534,Project_6534,28702032,105,Energy-efficient design,$233166 per day,Urban,1,42,38,71
Tender_6535,Project_6535,21409557,362,Energy-efficient design,$136100 per day,Coastal,6,39,59,40
Tender_6536,Project_6536,33946772,453,Waste reduction,$316527 per day,Coastal,4,26,21,78
Tender_6537,Project_6537,25424036,185,Waste reduction,$195794 per day,Urban,6,47,30,40
Tender_6538,Project_6538,31617337,184,Energy-efficient design,$220130 per day,Coastal,6,40,31,73
Tender_6539,Project_6539,47270502,633,Low-carbon materials,$65863 per day,Coastal,9,50,39,38
Tender_6540,Project_6540,2629842,336,Energy-efficient design,$80502 per day,Rural,9,15,24,28
Tender_6541,Project_6541,22662611,617,Waste reduction,$399118 per day,Coastal,3,30,10,30
Tender_6542,Project_6542,5883680,234,Waste reduction,$220619 per day,Coastal,4,16,57,73
Tender_6543,Project_6543,10303788,605,Waste reduction,$411034 per day,Coastal,5,18,16,22
Tender_6544,Project_6544,4260669,120,Waste reduction,$444729 per day,Coastal,9,48,42,40
Tender_6545,Project_6545,18384752,478,Low-carbon materials,$210111 per day,Rural,2,31,57,38
Tender_6546,Project_6546,26834979,281,Energy-efficient design,$494267 per day,Rural,2,27,12,66
Tender_6547,Project_6547,5290545,365,Energy-efficient design,$417036 per day,Urban,9,33,43,52
Tender_6548,Project_6548,36952994,616,Waste reduction,$241011 per day,Coastal,1,45,41,66
Tender_6549,Project_6549,32051016,589,Waste reduction,$295161 per day,Coastal,9,48,18,77
Tender_6550,Project_6550,12687220,706,Low-carbon materials,$124692 per day,Rural,3,25,31,48
Tender_6551,Project_6551,13397806,296,Energy-efficient design,$23243 per day,Rural,10,44,42,79
Tender_6552,Project_6552,17282548,600,Energy-efficient design,$205168 per day,Urban,4,30,29,31
Tender_6553,Project_6553,26107226,573,Energy-efficient design,$200555 per day,Urban,9,24,21,73
Tender_6554,Project_6554,1346611,328,Low-carbon materials,$269217 per day,Rural,6,50,24,70
Tender_6555,Project_6555,8684701,52,Waste reduction,$118775 per day,Rural,1,24,11,75
Tender_6556,Project_6556,48461532,173,Low-carbon materials,$250525 per day,Rural,3,31,18,70
Tender_6557,Project_6557,17207581,99,Waste reduction,$61613 per day,Coastal,9,42,20,56
Tender_6558,Project_6558,26323349,351,Waste reduction,$112549 per day,Urban,5,28,51,27
Tender_6559,Project_6559,30226605,399,Waste reduction,$295459 per day,Rural,8,46,56,31
Tender_6560,Project_6560,17086773,486,Energy-efficient design,$453582 per day,Coastal,8,48,40,58
Tender_6561,Project_6561,2748837,249,Low-carbon materials,$456731 per day,Urban,10,50,21,52
Tender_6562,Project_6562,13866735,218,Energy-efficient design,$285121 per day,Rural,9,48,41,62
Tender_6563,Project_6563,31426088,358,Low-carbon materials,$260519 per day,Urban,3,49,54,64
Tender_6564,Project_6564,49846676,509,Low-carbon materials,$401873 per day,Coastal,6,14,33,76
Tender_6565,Project_6565,6805569,263,Low-carbon materials,$160206 per day,Urban,9,37,20,63
Tender_6566,Project_6566,35473054,501,Low-carbon materials,$441575 per day,Urban,8,47,17,56
Tender_6567,Project_6567,45195032,400,Energy-efficient design,$34399 per day,Coastal,6,32,53,45
Tender_6568,Project_6568,14488650,371,Low-carbon materials,$96965 per day,Coastal,4,24,32,48
Tender_6569,Project_6569,32230785,233,Energy-efficient design,$392435 per day,Rural,8,32,20,35
Tender_6570,Project_6570,26613599,295,Low-carbon materials,$83290 per day,Rural,2,48,41,35
Tender_6571,Project_6571,46230819,291,Energy-efficient design,$123988 per day,Coastal,6,31,59,61
Tender_6572,Project_6572,21445304,648,Energy-efficient design,$370390 per day,Urban,7,19,56,43
Tender_6573,Project_6573,22180403,53,Energy-efficient design,$353553 per day,Urban,5,18,52,63
Tender_6574,Project_6574,11144233,173,Waste reduction,$496344 per day,Coastal,2,45,19,75
Tender_6575,Project_6575,42722498,152,Waste reduction,$386117 per day,Coastal,6,40,25,63
Tender_6576,Project_6576,49371163,687,Low-carbon materials,$409205 per day,Urban,4,30,14,35
Tender_6577,Project_6577,3331048,450,Low-carbon materials,$161356 per day,Urban,4,15,17,49
Tender_6578,Project_6578,37381685,467,Waste reduction,$359813 per day,Rural,1,18,54,21
Tender_6579,Project_6579,35458769,435,Low-carbon materials,$209638 per day,Coastal,8,10,27,74
Tender_6580,Project_6580,8696778,528,Energy-efficient design,$46095 per day,Rural,1,46,24,60
Tender_6581,Project_6581,17499530,79,Waste reduction,$168296 per day,Rural,7,12,28,47
Tender_6582,Project_6582,32794771,571,Energy-efficient design,$165776 per day,Coastal,7,14,14,67
Tender_6583,Project_6583,43350352,91,Energy-efficient design,$422855 per day,Coastal,7,45,56,33
Tender_6584,Project_6584,20553006,554,Waste reduction,$214987 per day,Urban,8,15,34,29
Tender_6585,Project_6585,13836117,412,Low-carbon materials,$474386 per day,Coastal,1,41,34,33
Tender_6586,Project_6586,24687823,46,Low-carbon materials,$209891 per day,Rural,7,29,24,23
Tender_6587,Project_6587,3995533,609,Low-carbon materials,$102226 per day,Urban,4,46,44,20
Tender_6588,Project_6588,45241129,477,Waste reduction,$269123 per day,Rural,4,39,20,60
Tender_6589,Project_6589,15115521,62,Waste reduction,$232435 per day,Urban,2,25,36,24
Tender_6590,Project_6590,8078500,546,Waste reduction,$117370 per day,Rural,2,14,39,48
Tender_6591,Project_6591,16335399,364,Waste reduction,$391430 per day,Urban,10,17,38,25
Tender_6592,Project_6592,42973801,581,Low-carbon materials,$124510 per day,Urban,2,15,58,58
Tender_6593,Project_6593,29636095,533,Waste reduction,$10444 per day,Rural,7,28,33,75
Tender_6594,Project_6594,22277731,319,Low-carbon materials,$165638 per day,Urban,2,48,60,67
Tender_6595,Project_6595,1511176,618,Energy-efficient design,$366503 per day,Rural,2,37,47,42
Tender_6596,Project_6596,11731363,371,Energy-efficient design,$67907 per day,Urban,10,25,38,42
Tender_6597,Project_6597,19028760,679,Energy-efficient design,$47548 per day,Coastal,6,23,18,76
Tender_6598,Project_6598,39738342,98,Waste reduction,$432332 per day,Rural,6,37,39,73
Tender_6599,Project_6599,8529548,107,Waste reduction,$249640 per day,Urban,4,11,38,50
Tender_6600,Project_6600,27062245,608,Waste reduction,$228154 per day,Urban,1,46,39,70
Tender_6601,Project_6601,16813449,124,Low-carbon materials,$418491 per day,Coastal,10,44,17,47
Tender_6602,Project_6602,1099272,601,Waste reduction,$60731 per day,Rural,4,49,51,32
Tender_6603,Project_6603,3318127,145,Waste reduction,$368716 per day,Urban,8,16,46,28
Tender_6604,Project_6604,39495418,574,Waste reduction,$166337 per day,Rural,4,13,42,58
Tender_6605,Project_6605,46855542,192,Energy-efficient design,$101286 per day,Urban,2,30,54,76
Tender_6606,Project_6606,32394875,555,Energy-efficient design,$338314 per day,Urban,4,10,27,43
Tender_6607,Project_6607,46698180,119,Waste reduction,$361767 per day,Coastal,5,28,36,61
Tender_6608,Project_6608,40511129,617,Low-carbon materials,$63616 per day,Urban,1,30,11,73
Tender_6609,Project_6609,10901333,509,Waste reduction,$206394 per day,Rural,4,48,32,27
Tender_6610,Project_6610,25424142,654,Energy-efficient design,$107291 per day,Rural,8,34,22,45
Tender_6611,Project_6611,6504894,695,Energy-efficient design,$164938 per day,Coastal,8,50,54,74
Tender_6612,Project_6612,17191468,225,Low-carbon materials,$278099 per day,Urban,10,16,29,46
Tender_6613,Project_6613,11082964,104,Low-carbon materials,$128889 per day,Coastal,2,49,35,28
Tender_6614,Project_6614,34049010,471,Low-carbon materials,$69084 per day,Rural,8,38,56,24
Tender_6615,Project_6615,6633854,313,Energy-efficient design,$325078 per day,Coastal,1,27,31,76
Tender_6616,Project_6616,46532965,506,Energy-efficient design,$218028 per day,Coastal,4,13,50,42
Tender_6617,Project_6617,42016553,492,Low-carbon materials,$288850 per day,Rural,8,11,38,64
Tender_6618,Project_6618,23211122,185,Low-carbon materials,$396464 per day,Urban,10,33,28,47
Tender_6619,Project_6619,42451920,696,Low-carbon materials,$230986 per day,Urban,4,49,58,60
Tender_6620,Project_6620,4530044,368,Low-carbon materials,$118637 per day,Rural,1,41,58,74
Tender_6621,Project_6621,4511441,104,Low-carbon materials,$475135 per day,Rural,7,33,13,73
Tender_6622,Project_6622,24358387,216,Waste reduction,$493960 per day,Rural,2,43,49,50
Tender_6623,Project_6623,43756689,693,Energy-efficient design,$227924 per day,Rural,9,23,34,37
